sample_id,problem_id,label,span_primary_m,span_secondary_m,y,y_p,penalty_ratio,feasible_constraints,computation_successful,max_constraint_value,n_violated_constraints,violated_constraints,analysis_error,slab_depth_mm,reinforcement_spacing_lay_1_mm,reinforcement_spacing_lay_2_mm,reinforcement_spacing_lay_3_mm,reinforcement_layer_active_2_,reinforcement_layer_active_3_,reinforcement_diameter_mm,concrete_grade_MPa,beam_depth_mm,beam_reinforcement_diameter_mm,beam_reinforcement_spacing_lay_1_mm,beam_reinforcement_spacing_lay_2_mm,beam_reinforcement_layer_active_2_
1238,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Deflection integration failed (M outside M–χ range): [deflection_integration] Moment value=18900000.0 is outside of the moment–curvature range of the cross-section [116529.85257017321, -0.16220391708874923]",140.0,83.3,43.5,50.0,0.0,1.0,28.0,55.0,300.0,28.0,80.0,30.0,0.0
1239,2,h_var_6m,6.0,8.0,218.80530996383487,1488.5642687303482,6.803145083528297,False,True,1.3727864669937233,3,w_allowed_inc_|beam_bending_capacity_|beam_min_spacing_lay_1_,,360.0,83.3,41.7,45.5,0.0,0.0,32.0,50.0,500.0,12.0,20.0,26.67,0.0
1240,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=119175000.0 is outside of the moment–curvature range of the cross-section [44102.3369134745, 101891842.54357016]",370.0,90.9,37.0,33.3,0.0,0.0,32.0,55.0,250.0,12.0,48.0,60.0,1.0
1241,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=150380999.99999997 is outside of the moment–curvature range of the cross-section [60799.277613729835, 133983221.51312998]",350.0,52.6,76.9,111.1,1.0,1.0,28.0,50.0,250.0,20.0,60.0,30.0,0.0
1242,2,h_var_6m,6.0,8.0,100.58989186764964,61661.58343151393,612.999798355929,False,True,4.932731635996949,4,w_allowed_tinf_|w_allowed_inc_|beam_bending_capacity_|beam_deflection_tinf_,,130.0,37.0,111.1,90.9,0.0,0.0,16.0,50.0,350.0,24.0,120.0,80.0,0.0
1243,2,h_var_6m,6.0,8.0,213.80971804910553,219945.15028232292,1028.695759431329,False,True,6.529860552114518,7,w_allowed_tinf_|w_allowed_inc_|max_reinforcement|min_reinforcement_spacing_lay_1|beam_bending_capacity_|beam_min_spacing_lay_1_|beam_deflection_tinf_,,150.0,45.5,62.5,200.0,0.0,0.0,32.0,40.0,300.0,32.0,60.0,120.0,0.0
1244,2,h_var_6m,6.0,8.0,342.1049113366092,73401.61529207464,214.55878842923767,False,True,2.808760976638567,6,w_allowed_inc_|max_reinforcement|min_reinforcement_spacing_lay_3|beam_bending_capacity_|beam_min_spacing_lay_1_|beam_deflection_tinf_,,300.0,76.9,50.0,40.0,0.0,1.0,32.0,25.0,400.0,24.0,24.0,60.0,0.0
1245,2,h_var_6m,6.0,8.0,201.476855389323,4422.819929506417,21.951999999999995,False,True,2.8,1,beam_min_spacing_lay_1_,,340.0,47.6,83.3,55.6,1.0,0.0,14.0,60.0,500.0,28.0,20.0,60.0,0.0
1246,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Moment–curvature calculation failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -456432.58917836053 dn_b = 0.0)",250.0,66.7,58.8,250.0,0.0,0.0,10.0,45.0,600.0,20.0,120.0,20.0,0.0
1247,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam M-χ failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -400.3345610536053 dn_b = 0.0)",110.0,66.7,58.8,125.0,1.0,1.0,12.0,16.0,300.0,10.0,80.0,26.67,0.0
1248,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=120575999.99999997 is outside of the moment–curvature range of the cross-section [85093.18334127254, 120034595.248595]",230.0,125.0,142.9,100.0,0.0,1.0,28.0,50.0,350.0,12.0,120.0,48.0,1.0
1249,2,h_var_6m,6.0,8.0,226.16856175430627,11678.970153017492,51.638344703737864,False,True,1.7713202920965325,5,w_allowed_inc_|min_reinforcement_spacing_lay_1|beam_bending_capacity_|beam_min_spacing_lay_1_|beam_deflection_tinf_,,330.0,37.0,83.3,111.1,0.0,0.0,24.0,55.0,350.0,14.0,21.82,40.0,0.0
1250,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=202883999.99999997 is outside of the moment–curvature range of the cross-section [200118.401544674, 200338499.16230398]",340.0,62.5,166.7,62.5,0.0,1.0,24.0,20.0,450.0,16.0,120.0,80.0,1.0
1251,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=141984000.0 is outside of the moment–curvature range of the cross-section [105248.96950070396, 135470237.8603282]",380.0,38.5,90.9,52.6,0.0,1.0,16.0,55.0,350.0,14.0,48.0,60.0,0.0
1252,2,h_var_6m,6.0,8.0,284.866038559661,13756.192753848112,48.29004125378421,False,True,2.3368624953709025,6,w_allowed_inc_|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|beam_bending_capacity_|beam_min_spacing_lay_1_|beam_deflection_tinf_,,330.0,90.9,35.7,38.5,1.0,1.0,20.0,40.0,400.0,20.0,24.0,80.0,1.0
1253,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam M-χ failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -392733.06003147975 dn_b = 0.0)",200.0,76.9,37.0,142.9,1.0,1.0,14.0,70.0,600.0,10.0,26.67,34.29,0.0
1254,2,h_var_6m,6.0,8.0,118.0818380279446,15743.605500148484,133.32791700297457,False,True,3.4508215472103863,6,w_allowed_tinf_|w_allowed_inc_|max_reinforcement_spacing_lay_1|reinforcement_outside_cross_section|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_,,120.0,166.7,71.4,200.0,1.0,0.0,20.0,45.0,400.0,16.0,30.0,30.0,1.0
1255,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam M-χ failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -175541.86878071714 dn_b = 0.0)",310.0,111.1,55.6,76.9,1.0,1.0,12.0,55.0,600.0,12.0,26.67,60.0,0.0
1256,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=83843999.99999999 is outside of the moment–curvature range of the cross-section [35533.20970503297, 80513523.53342609]",190.0,37.0,45.5,62.5,0.0,0.0,14.0,40.0,250.0,12.0,80.0,60.0,1.0
1257,2,h_var_6m,6.0,8.0,304.0433284044604,21981.816299995233,72.2983017432089,False,True,2.3236807903398202,6,w_allowed_inc_|max_reinforcement|min_reinforcement_spacing_lay_3|beam_bending_capacity_|beam_min_spacing_lay_2_|beam_deflection_tinf_,,270.0,83.3,66.7,40.0,1.0,1.0,24.0,50.0,350.0,20.0,60.0,24.0,1.0
1258,2,h_var_6m,6.0,8.0,150.29603493093975,3783.623756937053,25.174474886683527,False,True,2.234999132514278,3,w_allowed_inc_|beam_bending_capacity_|beam_deflection_tinf_,,190.0,142.9,166.7,83.3,1.0,0.0,28.0,55.0,400.0,12.0,80.0,34.29,1.0
1259,2,h_var_6m,6.0,8.0,208.45361085487633,208.45361085487633,1.0,True,True,1.0,0,,,340.0,37.0,58.8,45.5,0.0,1.0,14.0,80.0,550.0,14.0,60.0,30.0,1.0
1260,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam M-χ failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -289020.28642160003 dn_b = 0.0)",260.0,50.0,33.3,37.0,0.0,0.0,16.0,70.0,550.0,12.0,40.0,24.0,0.0
1261,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=159819000.0 is outside of the moment–curvature range of the cross-section [121012.25890348345, 159327337.77692688]",250.0,125.0,58.8,166.7,1.0,0.0,12.0,20.0,300.0,14.0,30.0,30.0,1.0
1262,2,h_var_6m,6.0,8.0,77.02884878923807,1847.978937534053,23.990738101128674,False,True,1.700238856931146,4,w_allowed_inc_|beam_bending_capacity_|beam_min_spacing_lay_1_|beam_deflection_tinf_,,200.0,55.6,50.0,38.5,0.0,0.0,10.0,35.0,350.0,14.0,26.67,34.29,0.0
1263,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=116735999.99999997 is outside of the moment–curvature range of the cross-section [48297.73131344881, 109227583.40157413]",220.0,200.0,111.1,33.3,1.0,1.0,24.0,40.0,200.0,20.0,24.0,48.0,0.0
1264,2,h_var_6m,6.0,8.0,172.99382805616705,1191.7395068527096,6.8889134383787365,False,True,1.7216242331901008,2,beam_bending_capacity_|beam_deflection_tinf_,,390.0,111.1,50.0,83.3,0.0,1.0,12.0,70.0,450.0,32.0,120.0,80.0,0.0
1265,2,h_var_6m,6.0,8.0,132.71325524577395,1025.1190095847517,7.724315161182025,False,True,1.9767571958266104,1,w_allowed_inc_,,220.0,76.9,58.8,62.5,1.0,1.0,12.0,45.0,600.0,20.0,60.0,30.0,0.0
1266,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=193499999.99999997 is outside of the moment–curvature range of the cross-section [112642.05530063232, 193260040.66629833]",260.0,250.0,142.9,166.7,1.0,1.0,12.0,40.0,300.0,14.0,24.0,80.0,0.0
1267,2,h_var_6m,6.0,8.0,215.8434999905276,23153.63992780225,107.27049889766596,False,True,3.75253570842418,5,w_allowed_tinf_|w_allowed_inc_|max_reinforcement|reinforcement_outside_cross_section|beam_min_spacing_lay_1_,,170.0,58.8,90.9,83.3,1.0,1.0,24.0,35.0,450.0,24.0,40.0,120.0,0.0
1268,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam M-χ failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -78888.15663060307 dn_b = 0.0)",360.0,250.0,47.6,47.6,0.0,1.0,28.0,40.0,400.0,10.0,34.29,30.0,0.0
1269,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Moment–curvature calculation failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -1181041.9146496197 dn_b = 0.0)",350.0,166.7,111.1,71.4,0.0,0.0,14.0,60.0,350.0,24.0,120.0,40.0,0.0
1270,2,h_var_6m,6.0,8.0,237.66493862985928,10776.395186140642,45.34280591940345,False,True,2.0995201116347317,6,w_allowed_inc_|beam_bending_capacity_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,,320.0,62.5,41.7,111.1,1.0,0.0,20.0,40.0,400.0,28.0,48.0,34.29,1.0
1271,2,h_var_6m,6.0,8.0,156.03994669275417,3427.551222065719,21.96585742761523,False,True,2.0462733363900827,3,beam_bending_capacity_|beam_min_spacing_lay_1_|beam_deflection_tinf_,,270.0,142.9,52.6,76.9,0.0,0.0,28.0,70.0,300.0,20.0,40.0,80.0,0.0
1272,2,h_var_6m,6.0,8.0,90.52566707695922,14454.61899592432,159.6742610428478,False,True,2.5230979794190493,7,w_allowed_tinf_|w_allowed_inc_|max_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_min_spacing_lay_1_|beam_deflection_tinf_,,130.0,66.7,62.5,166.7,0.0,1.0,14.0,60.0,250.0,20.0,30.0,120.0,0.0
1273,2,h_var_6m,6.0,8.0,199.76576351561363,13923.654466421489,69.699903634054,False,True,3.3881837732799216,3,w_allowed_tinf_|w_allowed_inc_|beam_min_spacing_lay_1_,,210.0,142.9,62.5,71.4,1.0,0.0,28.0,35.0,550.0,16.0,20.0,80.0,1.0
1274,2,h_var_6m,6.0,8.0,129.54814699069934,36148.531847921106,279.0354990605641,False,True,5.167131106453408,3,w_allowed_tinf_|w_allowed_inc_|beam_min_spacing_lay_2_,,120.0,43.5,55.6,66.7,0.0,0.0,20.0,60.0,600.0,14.0,80.0,21.82,1.0
1275,2,h_var_6m,6.0,8.0,163.82165206579086,163.82165206579086,1.0,True,True,1.0,0,,,280.0,34.5,40.0,38.5,1.0,0.0,10.0,90.0,400.0,28.0,60.0,40.0,0.0
1276,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Moment–curvature calculation failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -427804.8675923076 dn_b = 0.0)",170.0,200.0,71.4,58.8,0.0,0.0,14.0,90.0,350.0,32.0,30.0,120.0,1.0
1277,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=125510999.99999999 is outside of the moment–curvature range of the cross-section [99306.31113936214, 125047100.69032253]",130.0,62.5,166.7,58.8,0.0,0.0,10.0,20.0,350.0,10.0,24.0,20.0,0.0
1278,2,h_var_6m,6.0,8.0,218.301526181969,206248.47139241692,944.7871254023893,False,True,4.253698094905701,9,w_allowed_tinf_|w_allowed_inc_|max_reinforcement|min_reinforcement_spacing_lay_2|beam_bending_capacity_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,,180.0,66.7,33.3,125.0,1.0,1.0,20.0,40.0,250.0,20.0,21.82,40.0,1.0
1279,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=143963999.99999997 is outside of the moment–curvature range of the cross-section [41816.92164801825, 140924411.9464264]",260.0,33.3,66.7,52.6,1.0,1.0,12.0,80.0,200.0,14.0,20.0,120.0,1.0
1280,2,h_var_6m,6.0,8.0,309.4148565489371,216822.47518416255,700.750046725277,False,True,3.2,6,w_allowed_inc_|beam_bending_capacity_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,,340.0,66.7,250.0,41.7,1.0,1.0,20.0,90.0,250.0,32.0,48.0,20.0,1.0
